"RR","DET","maxL","L","ENTR","LAM","TT","study","group","trial","condition"
5.8248641794856,95.9608419346842,223,9.17081768275065,2.32154035250494,98.0209334808714,13.2962598425197,"surrogate","13","u","4a"
5.8248641794856,95.9608419346842,223,9.17081768275065,2.32154035250494,98.0209334808714,13.2962598425197,"surrogate","13","u","4a"
1.23471944654086,91.4539296242865,122,6.99136897626468,2.16016126963947,95.3333751489682,8.02905441098785,"surrogate","13","u","4a"
2.36645563490037,92.6089091964458,144,8.27763735532792,2.36048404142912,97.9624640938249,12.1506368838841,"surrogate","13","u","4b"
1.75848584037865,91.1719369329693,122,7.27389318341532,2.10061039358008,95.432925218004,9.23067092651757,"surrogate","13","u","4b"
1.29461384708855,91.3921157874691,224,6.41945346837378,2.0988668323717,94.4473161574666,7.79609252189535,"surrogate","13","u","4c"
1.37598070668579,91.1042944785276,109,5.82877205617573,2.0014096387781,95.1680081049136,6.72038950715421,"surrogate","13","u","4c"
8.15254162667629,97.2843015695406,239,15.1088969404187,2.8101226549302,98.6944256034285,19.8321902942964,"surrogate","13","u","4d"
1.31328827790984,92.469408816158,209,8.06402674209308,2.23360764988037,96.40572018281,10.2559598494354,"surrogate","13","u","4d"
2.36645563490037,92.6089091964458,144,8.27763735532792,2.36048404142912,97.9624640938249,12.1506368838841,"surrogate","14","u","3a"
1.75848584037865,91.1719369329693,122,7.27389318341532,2.10061039358008,95.432925218004,9.23067092651757,"surrogate","14","u","3a"
5.8248641794856,95.9608419346842,223,9.17081768275065,2.32154035250494,98.0209334808714,13.2962598425197,"surrogate","14","u","3b"
1.23471944654086,91.4539296242865,122,6.99136897626468,2.16016126963947,95.3333751489682,8.02905441098785,"surrogate","14","u","3b"
1.29461384708855,91.3921157874691,224,6.41945346837378,2.0988668323717,98.6397148842397,7.64431794223066,"surrogate","14","u","3c"
1.37598070668579,91.1042944785276,109,5.82877205617573,2.0014096387781,96.955028986323,6.63559322033898,"surrogate","14","u","3c"
8.15254162667629,97.2843015695406,239,15.1088969404187,2.8101226549302,98.5410573338114,18.5848610771612,"surrogate","14","u","3d"
1.31328827790984,92.469408816158,209,8.06402674209308,2.23360764988037,96.2317558602388,9.00579470198675,"surrogate","14","u","3d"
1.30501308798672,90.2002724995239,107,5.95665634674923,2.03626795105628,91.8587104619306,6.3953488372093,"surrogate","210","u","5a"
2.62673627807139,90.4423967158704,128,7.07613895216401,2.12025041231064,92.0531633039276,8.18841048883134,"surrogate","210","u","5a"
4.00193561869153,93.8857994611019,134,8.85335856196783,2.31659810565221,94.9119990827266,9.72042274195127,"surrogate","210","u","5a"
2.75110608830849,95.1853113077078,122,9.73800213295414,2.53079607631766,97.1652547378955,13.3524973736988,"surrogate","210","u","5b"
2.72372752285737,95.5749292788904,134,13.8864864864865,3.00681442690025,96.5745010915268,19.3069042941342,"surrogate","210","u","5b"
1.91338316665612,88.7116919971622,95,6.69987170779564,2.28810811914172,90.4713370704557,7.82211663066955,"surrogate","210","u","5b"
6.12589666235786,97.8936165564423,209,15.7253584678632,2.89500343922869,98.9023335944595,20.5946578280367,"surrogate","210","u","5c"
4.36148960044693,97.4566240871113,208,10.9344875073775,2.47317383641731,99.4161019103813,21.8130229874002,"surrogate","210","u","5c"
4.86552669610882,97.4733284869442,161,13.2912714997589,2.68553743576271,98.6183861524255,18.6913681388248,"surrogate","210","u","5c"
0.613780786785789,85.4561878952123,94,4.72185886402754,1.86274372090046,96.4084353487213,8.96841495218777,"surrogate","210","u","5d"
1.22455987330913,87.7531265125139,101,6.77005540833534,2.10045950076125,96.4168058829958,12.4654824384336,"surrogate","210","u","5d"
2.33299027277043,89.2135973251164,117,6.42140034212234,2.09857822571929,95.3271487576214,9.94460117978969,"surrogate","210","u","5d"
3.58735683849457,94.7157201330264,187,10.053003733454,2.433021877576,95.789630766607,12.775037316085,"surrogate","210","u","6a"
6.57322647790242,97.5468580935649,283,13.2395089021357,2.63818204187747,98.9648171632674,21.8301680995765,"surrogate","210","u","6a"
2.46322964976276,91.3797385823838,140,6.09053285049146,1.95295240103547,92.3973113105033,6.31785373102643,"surrogate","210","u","6a"
0.91685691774328,91.8340110520279,127,7.09162640901771,2.11654333992697,96.7740590136586,11.2695483244293,"surrogate","210","u","6b"
0.640432826058735,86.4764008717199,80,5.02986629623198,1.87367751315379,94.7846075767979,7.55412800380681,"surrogate","210","u","6b"
0.936358409894216,87.7039305768249,125,6.34742130929511,2.04725627800573,95.107708014293,8.38958933717579,"surrogate","210","u","6b"
1.84254686428434,94.1082472087328,104,6.6108316932721,2.03937070956008,96.2613622213921,7.2238747858589,"surrogate","210","u","6c"
1.18544217434755,89.9537119171653,112,6.03745399437108,1.98193666228177,92.735835362805,6.58787809349221,"surrogate","210","u","6c"
2.47615416809024,93.4353573414047,157,8.69012567324955,2.34363567688674,94.4414417196862,9.29712678625722,"surrogate","210","u","6c"
1.56828323202436,90.8968998012849,137,7.01807228915663,2.13210646820199,96.3963085325563,12.2514719553765,"surrogate","210","u","6d"
3.79611840005935,95.1574154751172,261,11.8514615481119,2.62018488391162,96.8174423699704,14.9097960133406,"surrogate","210","u","6d"
0.850360653330578,84.6954605751287,114,4.25457420374972,1.64825286933473,94.9322121545968,7.94262603461249,"surrogate","210","u","6d"
5.02157687153621,96.7511526878282,213,12.8730496453901,2.70323310673209,98.1583646491298,15.3513159461713,"surrogate","210","u","7a"
4.65967123925673,96.4914368245267,278,12.4203549170804,2.68487164782834,98.3784537867535,14.7357875975662,"surrogate","210","u","7a"
5.12292727339123,97.1807962739039,224,14.8220628415301,2.85953006891068,98.2093540537716,16.963192161413,"surrogate","210","u","7a"
2.82314689460724,95.5634866349273,201,9.33267195767196,2.47358530476917,97.8965332755433,12.4455445544554,"surrogate","210","u","7b"
2.39774669817751,93.9303569862293,205,8.975845778726,2.34307475199632,96.4859541826475,11.2238196827753,"surrogate","210","u","7b"
3.26353647323927,94.3261372623685,190,9.21215242018538,2.4363977070218,96.326781686634,11.1489693517765,"surrogate","210","u","7b"
4.57675165939535,96.9270744127562,250,12.1906688383334,2.71897229384379,98.4752340411311,14.0701325056703,"surrogate","210","u","7c"
3.947694703758,96.5914209193187,195,10.7243641447545,2.50088839666037,99.6566236760155,13.3313896987366,"surrogate","210","u","7c"
7.01705749632579,97.7077418546229,264,16.909746781723,2.93284609482017,99.8961903775837,18.9232,"surrogate","210","u","7c"
3.14763642871086,94.8090601519744,190,9.62965019433648,2.4178889028385,97.8764889177747,12.5369174511787,"surrogate","210","u","7d"
2.69359580557318,94.2087518188594,242,9.70006577504933,2.39104609935383,96.5759307236398,11.7385040117332,"surrogate","210","u","7d"
2.49410701233508,93.1169557918299,145,7.50754017305315,2.23620483780354,95.9402380970633,8.60822615035422,"surrogate","210","u","7d"
4.3300195454661,96.4044755294159,272,13.444978139048,2.60054520761254,97.3988413783359,18.8921719767044,"surrogate","210","u","8a"
4.83793782044823,96.7325582314398,274,10.9626477964887,2.41171925848409,98.0228578654927,18.4800327819997,"surrogate","210","u","8a"
3.95042873648112,94.8679230672436,181,8.67835480586178,2.3278019100569,95.9113743938206,9.90374812593703,"surrogate","210","u","8a"
3.90681804668084,96.1427222143378,231,11.6192926425361,2.68411151292894,97.6353252651206,14.4029021079988,"surrogate","210","u","8b"
3.51977078481461,95.0069800159698,227,11.9699562003832,2.70642553518115,96.3263931514365,13.5721720495944,"surrogate","210","u","8b"
5.42944484414006,94.8521022607226,301,11.2121628371628,2.61389490080603,95.7074441862103,12.3204895738894,"surrogate","210","u","8b"
6.71726985228002,98.2842732639225,310,17.5739223370146,2.98010940792447,99.2761955723548,24.0747515184981,"surrogate","210","u","8c"
7.31413022675838,98.1014544275871,227,14.9997202238209,2.7951561603264,99.5174562678405,24.795493031132,"surrogate","210","u","8c"
9.85725863701012,98.5548062245549,318,22.7479070600349,3.27566727179122,99.7022718500459,30.4325380380084,"surrogate","210","u","8c"
1.9514301954604,93.1153066123233,160,8.99063475546306,2.33659400197469,96.9686578423976,12.7116619573594,"surrogate","210","u","8d"
2.47303775316808,93.7270485276268,188,12.7240764063812,2.7630657335543,96.8194574368569,17.2120670698186,"surrogate","210","u","8d"
1.92978736299485,88.4133353148066,93,5.86064228016024,2.03069362484898,93.530489919255,8.97215358296902,"surrogate","210","u","8d"
3.37704662902369,95.3400289868201,217,9.68044378017935,2.39488331970019,97.2892794057702,10.965033180194,"surrogate","210","u","9a"
3.65500024950438,95.6666841031543,240,9.92812550893003,2.36265105475012,97.58330281948,11.8219264892269,"surrogate","210","u","9a"
2.59385140895413,95.8442668868119,141,10.5689669186377,2.62999325947878,96.8415543827579,11.3037081648456,"surrogate","210","u","9a"
3.70535998511769,95.8643784442014,198,11.5461438070971,2.5974143419237,97.7059297021733,14.8504431025018,"surrogate","210","u","9b"
2.10088427795439,92.7523570310509,153,7.88610337356855,2.28048861655799,95.676349605038,9.35513436554547,"surrogate","210","u","9b"
2.32090699528083,92.6123632529327,133,7.10599835661463,2.19661870321881,95.4140305786213,9.07363885624755,"surrogate","210","u","9b"
4.87065061757593,96.6928750593712,263,12.6367413943467,2.68017332210949,98.1484025703328,15.8742936956384,"surrogate","210","u","9c"
3.66404358851163,96.1897903915092,239,10.4229899355422,2.58021215105594,98.130899641521,13.3660980810235,"surrogate","210","u","9c"
4.20174943679882,96.968152634381,180,10.9542510537679,2.60648729029099,98.8537860552312,11.9229460512595,"surrogate","210","u","9c"
2.73271350453477,94.3042447054873,162,8.64315485732607,2.34721628988177,97.8402166080136,11.1287601464269,"surrogate","210","u","9d"
2.23578871777498,92.7073713015221,192,7.60572470885366,2.15785387615902,96.5401060372841,9.78962885882761,"surrogate","210","u","9d"
1.37605970056797,90.2171647701221,128,6.1517764092847,2.064393443199,95.2523863115335,7.78072863466122,"surrogate","210","u","9d"
2.75110608830849,95.1853113077078,122,9.73800213295414,2.53079607631766,97.1652547378955,13.3524973736988,"surrogate","25","u","10a"
2.72372752285737,95.5749292788904,134,13.8864864864865,3.00681442690025,96.5745010915268,19.3069042941342,"surrogate","25","u","10a"
1.91338316665612,88.7116919971622,95,6.69987170779564,2.28810811914172,90.4713370704557,7.82211663066955,"surrogate","25","u","10a"
1.30501308798672,90.2002724995239,107,5.95665634674923,2.03626795105628,91.8587104619306,6.3953488372093,"surrogate","25","u","10b"
2.62673627807139,90.4423967158704,128,7.07613895216401,2.12025041231064,92.0531633039276,8.18841048883134,"surrogate","25","u","10b"
4.00193561869153,93.8857994611019,134,8.85335856196783,2.31659810565221,94.9119990827266,9.72042274195127,"surrogate","25","u","10b"
6.12589666235786,97.8936165564423,209,15.7253584678632,2.89500343922869,99.6373362629406,22.9656139846054,"surrogate","25","u","10c"
4.36148960044693,97.4566240871113,208,10.9344875073775,2.47317383641731,98.8247516679671,12.2795903916335,"surrogate","25","u","10c"
4.86552669610882,97.4733284869442,161,13.2912714997589,2.68553743576271,98.6510010413187,17.9207652223571,"surrogate","25","u","10c"
0.613780786785789,85.4561878952123,94,4.72185886402754,1.86274372090046,88.7237952839298,5.15716096324461,"surrogate","25","u","10d"
1.22455987330913,87.7531265125139,101,6.77005540833534,2.10045950076125,91.3300754110134,7.48317768965076,"surrogate","25","u","10d"
2.33299027277043,89.2135973251164,117,6.42140034212234,2.09857822571929,93.6897659476824,8.06973953554034,"surrogate","25","u","10d"
4.93724247753839,96.0764571941944,185,13.1501563576615,2.68148180602504,97.2029461422885,15.9545541219094,"surrogate","25","u","6a"
15.7195410113512,99.3006482686484,458,43.529537214758,3.60264895217592,99.6397426385629,81.890043982407,"surrogate","25","u","6a"
2.25020452667871,92.4643567216681,133,6.13894059908614,2.01474978855165,94.5706663041447,7.29001833900969,"surrogate","25","u","6a"
0.799083200439587,87.3932288551262,97,4.79343832020997,1.86706302502207,92.051680823065,5.71579260139652,"surrogate","25","u","6b"
0.60764355249123,79.3656786860487,66,4.21594517800435,1.62951202919334,86.9548801208231,5.40927774515561,"surrogate","25","u","6b"
1.11538975548379,87.7337630058794,107,6.56613213598461,2.1814051025544,94.09143111812,8.78975180144115,"surrogate","25","u","6b"
2.74584833307172,94.9282123410714,142,8.61946007460327,2.32878838333178,96.857636229442,9.41935265438787,"surrogate","25","u","6c"
1.1653097515682,91.7309269893355,99,5.70859710026547,1.94402233893574,93.9589827727646,5.99100324301705,"surrogate","25","u","6c"
4.35357428892684,96.2390429848754,210,10.495904976292,2.46553336296117,97.3786603896218,12.7759276330952,"surrogate","25","u","6c"
2.30591761307854,93.6637702308305,143,8.60627761694347,2.26143297420529,95.9165229503847,9.86803719184509,"surrogate","25","u","6d"
7.34984472414853,91.5952177803675,164,8.33051007854642,2.10142324445521,92.3261815079183,8.76031099592743,"surrogate","25","u","6d"
0.832426928195697,84.5242196651278,115,4.88141663350577,1.85079936992934,93.0705803991823,7.37165726760051,"surrogate","25","u","6d"
5.24232611504083,97.343841746507,171,15.956836252765,2.96196709443292,98.4634910446292,21.8042319496043,"surrogate","25","u","7a"
5.99661324086312,97.397694846084,177,14.2363221176251,2.82600302932241,98.5152003060785,18.5289038138642,"surrogate","25","u","7a"
6.07563252229432,97.4176941135006,144,13.8387125614662,2.7275809952427,98.4737772910648,21.3021102791014,"surrogate","25","u","7a"
1.35885250161126,90.7799023539178,111,6.08162880573098,2.02331009151857,92.8861874410817,6.5747435514391,"surrogate","25","u","7b"
2.76500568124352,89.3963490526898,116,6.86481176657994,2.0398667466848,90.9756603512654,7.83335317932841,"surrogate","25","u","7b"
5.44812421456306,94.9346743543763,154,8.74008141638666,2.13553737963373,95.9902722165099,9.83606026825848,"surrogate","25","u","7b"
5.36120874072173,96.8510507790351,213,11.9591791800608,2.66877628830395,98.5014853197628,14.8379801235563,"surrogate","25","u","7c"
4.77658459661259,98.2072024112107,206,17.569208736126,2.73907484036926,99.8090724604035,21.4776916451335,"surrogate","25","u","7c"
5.02954954038616,96.7346349177386,263,9.57028958254983,2.41995596525327,99.806891098744,12.9439952672057,"surrogate","25","u","7c"
1.59768842313038,92.1929037276372,146,6.72084096658815,2.07663134485841,94.1398911027344,7.20798973795126,"surrogate","25","u","7d"
3.03578963549226,90.9631383712362,165,7.94379056209438,2.22009327491487,92.4979374366273,8.56190975865687,"surrogate","25","u","7d"
2.67973445085806,94.4213755707763,149,9.17187608288863,2.38314874056986,96.1123002283105,10.6964427505161,"surrogate","25","u","7d"
6.08635834297733,97.658156870506,169,20.0660943651972,2.87536396534941,98.4061016714886,27.9077951002227,"surrogate","25","u","8a"
10.8956174984977,97.5614207176586,369,23.7549241615039,2.97592635353736,98.1343473462003,32.5731842273866,"surrogate","25","u","8a"
14.8666757546169,97.3553914571068,247,13.9660910633902,2.37485456205344,98.0745439066234,15.8342676799136,"surrogate","25","u","8a"
2.18388033425558,92.1803458087109,111,7.09569377990431,2.17431795930819,93.1818778726198,7.41876350456541,"surrogate","25","u","8b"
6.39616440063789,91.6240961550533,164,8.41862125789618,2.1498270651533,92.0808386365878,8.7380155443354,"surrogate","25","u","8b"
8.38611960265136,96.3855229410088,141,10.5337236825713,2.22131330894019,96.8009119407239,11.1427109303241,"surrogate","25","u","8b"
7.42511666002915,97.8066798674429,227,17.24521020612,2.920202048948,99.193791343621,27.3464896713282,"surrogate","25","u","8c"
9.93757801791805,98.6876938349892,228,22.7120212530441,3.24736748597175,99.52498403146,34.7977263554419,"surrogate","25","u","8c"
17.5378257251066,99.0268104084518,354,29.7376415897335,3.2181209547183,99.8457417640819,61.4477021133848,"surrogate","25","u","8c"
2.48512103065768,94.4030281348813,154,8.56407035175879,2.29922590293254,95.4770312584147,8.99681020733652,"surrogate","25","u","8d"
5.67550778922099,90.8667677278087,163,7.58521976322376,2.00744272417349,92.4133400707428,8.48527683266316,"surrogate","25","u","8d"
4.01187755586652,92.1457709830534,112,8.27364142062473,2.21467676570005,95.5627251758516,12.4141026434718,"surrogate","25","u","8d"
2.7300368291415,95.1495542436148,137,9.66254178223455,2.46037531664638,97.200103647989,12.1833742977528,"surrogate","25","u","9a"
2.98692119045521,96.5396506365737,229,13.6650357887107,2.63690645462333,97.7449480563539,16.6289883480344,"surrogate","25","u","9a"
4.1900294223983,96.0224317146847,159,11.2943860025762,2.63850906881423,97.0153408105716,13.3016141141141,"surrogate","25","u","9a"
1.15884749240446,89.4509338084868,122,5.67074573789353,1.95333914136876,91.7920543786709,6.03765599565925,"surrogate","25","u","9b"
2.87734957132088,89.6236444822454,157,6.93470437017995,1.98906671292963,90.9738464809696,7.58767457326535,"surrogate","25","u","9b"
3.65763868667775,93.9312522215485,104,8.54524703980218,2.28467297782913,95.4309281368265,10.6895602787048,"surrogate","25","u","9b"
